ID,Title,Tags,Score,Solved,Accepted,Link
989A,A Blend of Springtime,"implementation, strings",900,8998,0,https://codeforces.com/problemset/problem/989/A
988F,Rain and Umbrellas,dp,2100,1685,0,https://codeforces.com/problemset/problem/988/F
988E,Divisibility by 25,"brute force, greedy",2100,2999,0,https://codeforces.com/problemset/problem/988/E
988D,Points and Powers of Two,"brute force, math",1800,5459,0,https://codeforces.com/problemset/problem/988/D
988C,Equal Sums,"implementation, sortings",1400,8282,0,https://codeforces.com/problemset/problem/988/C
988B,Substrings Sort,"sortings, strings",1100,14534,0,https://codeforces.com/problemset/problem/988/B
988A,Diverse Team,"brute force, implementation",800,18689,0,https://codeforces.com/problemset/problem/988/A
987C,Three displays,"brute force, dp, implementation",1400,10755,0,https://codeforces.com/problemset/problem/987/C
987B,High School: Become Human,math,1100,10220,0,https://codeforces.com/problemset/problem/987/B
987A,Infinity Gauntlet,implementation,800,13900,0,https://codeforces.com/problemset/problem/987/A
986F,Oppa Funcan Style Remastered,"graphs, math, number theory, shortest paths",3300,280,0,https://codeforces.com/problemset/problem/986/F
986E,Prince's Problem,"brute force, data structures, math, number theory, trees",2800,540,0,https://codeforces.com/problemset/problem/986/E
986D,Perfect Encoding,"fft, math",3100,267,0,https://codeforces.com/problemset/problem/986/D
986C,AND Graph,"bitmasks, dfs and similar, dsu, graphs",2500,1711,0,https://codeforces.com/problemset/problem/986/C
986B,Petr and Permutations,"combinatorics, math",1800,4037,0,https://codeforces.com/problemset/problem/986/B
986A,Fair,"graphs, greedy, number theory, shortest paths",1600,5473,0,https://codeforces.com/problemset/problem/986/A
985G,Team Players,combinatorics,2700,281,0,https://codeforces.com/problemset/problem/985/G
985F,Isomorphic Strings,"hashing, strings",2300,1308,0,https://codeforces.com/problemset/problem/985/F
985E,Pencils and Boxes,"binary search, data structures, dp, greedy, two pointers",2100,2559,0,https://codeforces.com/problemset/problem/985/E
985D,Sand Fortress,"binary search, constructive algorithms, math",2100,1945,0,https://codeforces.com/problemset/problem/985/D
985C,Liebig's Barrels,greedy,1500,5173,0,https://codeforces.com/problemset/problem/985/C
985B,Switches and Lamps,implementation,1200,6796,0,https://codeforces.com/problemset/problem/985/B
985A,Chess Placing,implementation,1100,7678,0,https://codeforces.com/problemset/problem/985/A
984B,Minesweeper,implementation,1100,6632,0,https://codeforces.com/problemset/problem/984/B
984A,Game,sortings,800,15964,0,https://codeforces.com/problemset/problem/984/A
983E,NN country,"binary search, data structures, trees",2800,585,0,https://codeforces.com/problemset/problem/983/E
983D,Arkady and Rectangles,data structures,3300,202,0,https://codeforces.com/problemset/problem/983/D
983C,Elevator,"dp, graphs, shortest paths",2400,747,0,https://codeforces.com/problemset/problem/983/C
983B,XOR-pyramid,dp,1800,4451,0,https://codeforces.com/problemset/problem/983/B
983A,Finite or not?,"implementation, math",1700,4215,0,https://codeforces.com/problemset/problem/983/A
982F,The Meeting Place Cannot Be Changed,"dfs and similar, graphs",2700,149,0,https://codeforces.com/problemset/problem/982/F
982E,Billiard,"geometry, number theory",2600,518,0,https://codeforces.com/problemset/problem/982/E
982D,Shark,"brute force, data structures, dsu, trees",1900,2024,0,https://codeforces.com/problemset/problem/982/D
982C,Cut 'em all!,"dfs and similar, dp, graphs, greedy, trees",1500,8661,0,https://codeforces.com/problemset/problem/982/C
982B,Bus of Characters,"data structures, greedy, implementation",1300,7243,0,https://codeforces.com/problemset/problem/982/B
982A,Row,"brute force, constructive algorithms",1200,8097,0,https://codeforces.com/problemset/problem/982/A
981H,K Paths,"combinatorics, data structures, dp, fft, math",3100,200,0,https://codeforces.com/problemset/problem/981/H
981G,Magic multisets,data structures,2500,519,0,https://codeforces.com/problemset/problem/981/G
981F,Round Marriage,"binary search, graph matchings, greedy",2500,522,0,https://codeforces.com/problemset/problem/981/F
981E,Addition on Segments,"bitmasks, data structures, divide and conquer, dp",2200,1572,0,https://codeforces.com/problemset/problem/981/E
981D,Bookshelves,"bitmasks, dp, greedy",1900,2760,0,https://codeforces.com/problemset/problem/981/D
981C,Useful Decomposition,"implementation, trees",1400,4199,0,https://codeforces.com/problemset/problem/981/C
981B,Businessmen Problems,sortings,1000,6015,0,https://codeforces.com/problemset/problem/981/B
981A,Antipalindrome,"brute force, implementation, strings",900,7969,0,https://codeforces.com/problemset/problem/981/A
980F,Cactus to Tree,"dp, graphs, trees",2900,121,0,https://codeforces.com/problemset/problem/980/F
980E,The Number Games,"data structures, greedy, trees",2200,1525,0,https://codeforces.com/problemset/problem/980/E
980D,Perfect Groups,"dp, math, number theory",2100,1813,0,https://codeforces.com/problemset/problem/980/D
980C,Posterized,"games, greedy",1700,3504,0,https://codeforces.com/problemset/problem/980/C
980B,Marlin,constructive algorithms,1600,4289,0,https://codeforces.com/problemset/problem/980/B
980A,Links and Pearls,"implementation, math",900,9553,0,https://codeforces.com/problemset/problem/980/A
979E,Kuro and Topological Parity,dp,2400,436,0,https://codeforces.com/problemset/problem/979/E
979D,Kuro and GCD and XOR and SUM,"binary search, bitmasks, brute force, data structures, dp, dsu, greedy, math, number theory, strings, trees",2200,1323,0,https://codeforces.com/problemset/problem/979/D
979C,Kuro and Walking Route,"dfs and similar, trees",1600,5125,0,https://codeforces.com/problemset/problem/979/C
979B,Treasure Hunt,greedy,1800,4011,0,https://codeforces.com/problemset/problem/979/B
979A,"Pizza, Pizza, Pizza!!!",math,1000,11512,0,https://codeforces.com/problemset/problem/979/A
978G,Petya's Exams,"greedy, implementation, sortings",1700,3426,0,https://codeforces.com/problemset/problem/978/G
978F,Mentors,"binary search, data structures, implementation",1500,6536,0,https://codeforces.com/problemset/problem/978/F
978E,Bus Video System,"combinatorics, math",1400,7673,0,https://codeforces.com/problemset/problem/978/E
978D,Almost Arithmetic Progression,"brute force, implementation, math",1500,6775,0,https://codeforces.com/problemset/problem/978/D
978C,Letters,"binary search, implementation, two pointers",1000,18024,0,https://codeforces.com/problemset/problem/978/C
978B,File Name,"greedy, strings",800,26233,0,https://codeforces.com/problemset/problem/978/B
978A,Remove Duplicates,implementation,800,19258,0,https://codeforces.com/problemset/problem/978/A
977F,Consecutive Subsequence,dp,1700,11486,0,https://codeforces.com/problemset/problem/977/F
977E,Cyclic Components,"dfs and similar, dsu, graphs",1500,13363,0,https://codeforces.com/problemset/problem/977/E
977D,"Divide by three, multiply by two","dfs and similar, math, sortings",1400,13799,0,https://codeforces.com/problemset/problem/977/D
977C,Less or Equal,sortings,1200,21269,0,https://codeforces.com/problemset/problem/977/C
977B,Two-gram,"implementation, strings",900,25626,0,https://codeforces.com/problemset/problem/977/B
977A,Wrong Subtraction,implementation,800,96410,0,https://codeforces.com/problemset/problem/977/A
976F,Minimal k-covering,"flows, graphs",2500,450,0,https://codeforces.com/problemset/problem/976/F
976E,Well played!,"greedy, sortings",2100,1900,0,https://codeforces.com/problemset/problem/976/E
976D,Degree Set,"constructive algorithms, graphs, implementation",2500,579,0,https://codeforces.com/problemset/problem/976/D
976C,Nested Segments,"greedy, implementation, sortings",1500,5572,0,https://codeforces.com/problemset/problem/976/C
976B,Lara Croft and the New Game,"implementation, math",1300,5347,0,https://codeforces.com/problemset/problem/976/B
976A,Minimum Binary Number,implementation,800,9480,0,https://codeforces.com/problemset/problem/976/A
975E,Hag's Khashba,geometry,2600,278,0,https://codeforces.com/problemset/problem/975/E
975D,Ghosts,"geometry, math",2000,1720,0,https://codeforces.com/problemset/problem/975/D
975C,Valhalla Siege,binary search,1400,7923,0,https://codeforces.com/problemset/problem/975/C
975B,Mancala,"brute force, implementation",1100,6280,0,https://codeforces.com/problemset/problem/975/B
975A,Aramic script,"implementation, strings",900,7786,0,https://codeforces.com/problemset/problem/975/A
967B,Watering System,"math, sortings",1000,5348,0,https://codeforces.com/problemset/problem/967/B
967A,Mind the Gap,implementation,1100,3948,0,https://codeforces.com/problemset/problem/967/A
965E,Short Code,"data structures, dp, greedy, strings, trees",2200,973,0,https://codeforces.com/problemset/problem/965/E
965D,Single-use Stones,"binary search, flows, greedy, two pointers",1900,2517,0,https://codeforces.com/problemset/problem/965/D
965C,Greedy Arkady,math,2000,1929,0,https://codeforces.com/problemset/problem/965/C
965B,Battleship,implementation,1300,4181,0,https://codeforces.com/problemset/problem/965/B
965A,Paper Airplanes,math,800,8355,0,https://codeforces.com/problemset/problem/965/A
964B,Messages,math,1300,3986,0,https://codeforces.com/problemset/problem/964/B
964A,Splits,math,800,8250,0,https://codeforces.com/problemset/problem/964/A
963E,Circles of Waiting,math,3100,303,0,https://codeforces.com/problemset/problem/963/E
963D,Frequency of String,"hashing, string suffix structures, strings",2500,1230,0,https://codeforces.com/problemset/problem/963/D
963C,Cutting Rectangle,"brute force, math, number theory",2600,474,0,https://codeforces.com/problemset/problem/963/C
963B,Destruction of a Tree,"constructive algorithms, dfs and similar, dp, greedy, trees",2000,2243,0,https://codeforces.com/problemset/problem/963/B
963A,Alternating Sum,"math, number theory",1800,2892,0,https://codeforces.com/problemset/problem/963/A
962G,Visible Black Areas,"data structures, dsu, geometry, trees",2800,94,0,https://codeforces.com/problemset/problem/962/G
962F,Simple Cycles Edges,"dfs and similar, graphs, trees",2400,842,0,https://codeforces.com/problemset/problem/962/F
962E,"Byteland, Berland and Disputed Cities","constructive algorithms, greedy",2200,936,0,https://codeforces.com/problemset/problem/962/E
962D,Merge Equals,"data structures, implementation",1600,5843,0,https://codeforces.com/problemset/problem/962/D
962C,Make a Square,"brute force, implementation, math",1400,6970,0,https://codeforces.com/problemset/problem/962/C
962B,Students in Railway Carriage,"constructive algorithms, greedy, implementation",1300,6898,0,https://codeforces.com/problemset/problem/962/B
962A,Equator,implementation,1300,11284,0,https://codeforces.com/problemset/problem/962/A
961G,Partitions,"combinatorics, math, number theory",2700,912,0,https://codeforces.com/problemset/problem/961/G
961F,k-substrings,"binary search, hashing, string suffix structures",2700,446,0,https://codeforces.com/problemset/problem/961/F
961E,Tufurama,data structures,1900,2907,0,https://codeforces.com/problemset/problem/961/E
961D,Pair Of Lines,geometry,2000,3319,0,https://codeforces.com/problemset/problem/961/D
961C,Chessboard,"bitmasks, brute force, implementation",1400,4817,0,https://codeforces.com/problemset/problem/961/C
961B,Lecture Sleep,"data structures, dp, implementation, two pointers",1200,13250,0,https://codeforces.com/problemset/problem/961/B
961A,Tetris,implementation,900,9099,0,https://codeforces.com/problemset/problem/961/A
960H,Santa's Gift,"data structures, trees",3100,169,0,https://codeforces.com/problemset/problem/960/H
960G,Bandit Blues,"combinatorics, dp, fft, math",2900,770,0,https://codeforces.com/problemset/problem/960/G
960F,Pathwalks,"data structures, dp, graphs",2100,2139,0,https://codeforces.com/problemset/problem/960/F
960E,Alternating Tree,"combinatorics, dfs and similar, divide and conquer, dp, probabilities, trees",2300,1300,0,https://codeforces.com/problemset/problem/960/E
960D,Full Binary Tree Queries,"brute force, implementation, trees",2100,1492,0,https://codeforces.com/problemset/problem/960/D
960C,Subsequence Counting,"bitmasks, constructive algorithms, greedy, implementation",1700,3489,0,https://codeforces.com/problemset/problem/960/C
960B,Minimize the error,"data structures, greedy, sortings",1500,6109,0,https://codeforces.com/problemset/problem/960/B
960A,Check the string,implementation,1200,7132,0,https://codeforces.com/problemset/problem/960/A
959F,Mahmoud and Ehab and yet another xor task,"bitmasks, dp, math, matrices",2400,1251,0,https://codeforces.com/problemset/problem/959/F
959E,Mahmoud and Ehab and the xor-MST,"bitmasks, dp, graphs, implementation, math",1900,2917,0,https://codeforces.com/problemset/problem/959/E
959D,Mahmoud and Ehab and another array construction task,"constructive algorithms, greedy, math, number theory",1900,2666,0,https://codeforces.com/problemset/problem/959/D
959C,Mahmoud and Ehab and the wrong algorithm,"constructive algorithms, trees",1500,5092,0,https://codeforces.com/problemset/problem/959/C
959B,Mahmoud and Ehab and the message,"dsu, greedy, implementation",1200,7678,0,https://codeforces.com/problemset/problem/959/B
959A,Mahmoud and Ehab and the even-odd game,"games, math",800,29955,0,https://codeforces.com/problemset/problem/959/A
958F3,Lightsabers (hard),fft,2600,468,0,https://codeforces.com/problemset/problem/958/F3
958F2,Lightsabers (medium),"binary search, two pointers",1800,1033,0,https://codeforces.com/problemset/problem/958/F2
958F1,Lightsabers (easy),implementation,1500,1410,0,https://codeforces.com/problemset/problem/958/F1
958E3,Guard Duty (hard),geometry,2700,155,0,https://codeforces.com/problemset/problem/958/E3
958E2,Guard Duty (medium),"binary search, dp, greedy, sortings",2200,555,0,https://codeforces.com/problemset/problem/958/E2
958E1,Guard Duty (easy),"brute force, geometry, greedy, math",1600,1271,0,https://codeforces.com/problemset/problem/958/E1
